,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1748352,190810,HB0044,HB0044,Taxation of property used for economic development.,AN ACT relating to taxation and revenue; providing a property tax exemption for community development organizations as specified; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0044.json,4,2010-03-10,http://legisweb.state.wy.us/2010/Enroll/HB0044.pdf
1748353,190811,HB0045,HB0045,Compulsory school attendance-2.,AN ACT relating to compulsory school attendance; providing for parental consent as a means to allow children subject to mandatory attendance age to withdraw from school; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0045.json,0,,http://legisweb.state.wy.us/2010/Introduced/HB0045.pdf
1748354,190812,HB0046,HB0046,Omnibus water bill-planning.,AN ACT relating to water development projects; authorizing specified Level I and Level II studies and providing appropriations; requiring reports; providing for reversion of unexpended funds; authorizing unobligated funds to be used to complete other designated project studies under certain conditions; authorizing money for the office of water programs as specified; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0046.json,4,2010-03-04,http://legisweb.state.wy.us/2010/Enroll/HB0046.pdf
1748355,190813,HB0047,HB0047,NEPA and ESA review.,AN ACT relating to federal policy; providing for the investigation and initiation of legal action; providing the attorney general the ability to seek legal remedies as specified; requiring a report; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0047.json,2,2010-02-22,http://legisweb.state.wy.us/2010/Engross/HB0047.pdf
1748356,190814,HB0048,HB0048,School finance audits-amendment.,AN ACT relating to school finance audits; modifying vocational education program periodic audit requirement; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0048.json,4,2010-02-26,http://legisweb.state.wy.us/2010/Enroll/HB0048.pdf
1748357,190815,HB0049,HB0049,Manufacturing sales & use tax exemption.,AN ACT relating to taxation and revenue; extending sales and use tax exemption for manufacturing equipment as specified; repealing outdated provisions; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0049.json,4,2010-03-04,http://legisweb.state.wy.us/2010/Enroll/HB0049.pdf
1748358,190816,HB0050,HB0050,Hospital mill levies-use of funds.,AN ACT relating to county memorial hospitals; clarifying that county mill levies may be used for operation and maintenance of such hospitals; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0050.json,1,2010-02-09,http://legisweb.state.wy.us/2010/Introduced/HB0050.pdf
1748359,190817,HB0051,HB0051,Plaintiffs in wrongful death actions.,AN ACT relating to civil procedure; amending and clarifying who may receive awards of damages in wrongful death actions; providing for applicability of the act; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0051.json,6,2010-03-05,http://legisweb.state.wy.us/2010/Introduced/HB0051.pdf
1748360,190818,HB0052,HB0052,Campaign funds-personal use restrictions.,AN ACT relating to campaign funds; providing restrictions on use of campaign funds; providing for disposal of campaign funds after terms of office; providing for penalties; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0052.json,0,,http://legisweb.state.wy.us/2010/Introduced/HB0052.pdf
1748361,190819,HB0053,HB0053,Women's right to information.,AN ACT relating to public health and safety; requiring physicians to obtain a signed acknowledgment as specified when obtaining a pregnant woman's consent to an abortion; providing an exception; authorizing sanctions as specified; providing definitions; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0053.json,0,,http://legisweb.state.wy.us/2010/Introduced/HB0053.pdf
1748362,190820,HB0054,HB0054,Wyoming Food Freedom Act.,"AN ACT relating to agriculture; creating the Wyoming Food Freedom Act; exempting certain sales from licensure, certification and inspection; providing definitions; and providing for an effective date.",WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0054.json,2,2010-02-23,http://legisweb.state.wy.us/2010/Engross/HB0054.pdf
1748363,190821,HB0055,HB0055,Elementary foreign language instruction.,AN ACT relating to public schools; eliminating elementary foreign language instruction as a component of the required state educational program; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0055.json,2,2010-02-12,http://legisweb.state.wy.us/2010/Introduced/HB0055.pdf
1748364,190822,HB0056,HB0056,Bonded indebtedness mill levy supplement.,AN ACT relating to school facilities; modifying school district bond issues eligible for the bonded indebtedness mill levy supplement; imposing notification duties upon the department of education; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0056.json,4,2010-03-04,http://legisweb.state.wy.us/2010/Enroll/HB0056.pdf
1748365,190823,HB0057,HB0057,Damage to underground public utilities.,AN ACT relating to underground public utilities; providing for civil penalties for damages to underground public utilities; providing notification requirements before excavations; providing definitions; providing for mitigation of damages; providing for safety training programs; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0057.json,4,2010-03-08,http://legisweb.state.wy.us/2010/Enroll/HB0057.pdf
1748366,190824,HB0058,HB0058,Homestead exemption-county option.,AN ACT relating to taxation and revenue; providing for an optional county homestead exemption as specified; providing applicability; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0058.json,1,2010-02-09,http://legisweb.state.wy.us/2010/Introduced/HB0058.pdf
1748367,190825,HB0059,HB0059,Workforce services amendments.,AN ACT relating to workforce services; transferring oversight of Serve Wyoming to department of workforce services; amending department of workforce services confidentiality provisions; revising the membership of and transferring oversight of the governor's council for employment and rehabilitation of the handicapped as specified; transferring the displaced worker and education program to the department of workforce services; updating the entities to be consulted in preparing the displaced worker and education statewide plan; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0059.json,4,2010-03-08,http://legisweb.state.wy.us/2010/Enroll/HB0059.pdf
1748368,190826,HB0060,HB0060,UPMIFA-expenditure limitation.,AN ACT relating to Uniform Prudent Management of Institutional Funds Act; amending provisions related to amount of authorized expenditures as specified; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0060.json,4,2010-03-08,http://legisweb.state.wy.us/2010/Enroll/HB0060.pdf
1748369,190827,HB0061,HB0061,Legal services funding.,AN ACT relating to indigent civil legal services; providing for additional fees to fund indigent civil legal services; establishing an indigent civil legal services account; creating and providing for administration of an indigent civil legal services program; authorizing rulemaking; authorizing the expenditure of funds for the program as specified; providing for reports; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0061.json,4,2010-03-11,http://legisweb.state.wy.us/2010/Enroll/HB0061.pdf
1748370,190828,HB0062,HB0062,Reading assessment reporting.,AN ACT relating to education; requiring school districts to report on reading assessment and intervention as specified; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0062.json,1,2010-02-09,http://legisweb.state.wy.us/2010/Introduced/HB0062.pdf
1748371,190829,HB0063,HB0063,Tanning salons-minors.,AN ACT relating to ultraviolet tanning devices; prohibiting allowing the use of ultraviolet tanning devices by minors under fifteen (15) years of age unless a parent or legal guardian is present; requiring parental consent as specified for use of ultraviolet tanning devices by minors between fifteen (15) and eighteen (18) years of age; providing definitions; providing a criminal penalty; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0063.json,4,2010-03-11,http://legisweb.state.wy.us/2010/Enroll/HB0063.pdf
1748372,190830,HB0064,HB0064,Mandatory minimum sentence for sexual abuse of a minor.,AN ACT relating to crimes and offenses; establishing a mandatory minimum sentence for first degree sexual abuse of a minor when the actor is at least twenty-one years of age and the victim is less than thirteen years of age; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0064.json,4,2010-03-11,http://legisweb.state.wy.us/2010/Enroll/HB0064.pdf
1748373,190831,HB0065,HB0065,Revisor's bill.,AN ACT relating to revision of inadvertent errors; correcting statutory references and language resulting from inadvertent errors and omissions in previously adopted legislation; correcting obsolete references; repealing fully executed provisions; specifying applicability; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0065.json,4,2010-03-09,http://legisweb.state.wy.us/2010/Enroll/HB0065.pdf
1748374,190832,HB0066,HB0066,Governmental Claims Act-process.,AN ACT relating to the Wyoming Governmental Claims Act; specifying where claims shall be filed and the contents thereof; repealing an obsolete provision; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0066.json,4,2010-03-04,http://legisweb.state.wy.us/2010/Enroll/HB0066.pdf
1748375,190833,HB0067,HB0067,Data processing center-sales/use tax exemption.,AN ACT relating to taxation and revenue; providing a sales and use tax exemption on certain data processing services centers and equipment as specified; providing definitions; providing qualifications; providing reporting requirements; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0067.json,4,2010-03-05,http://legisweb.state.wy.us/2010/Enroll/HB0067.pdf
1748376,190834,HB0068,HB0068,Campaign finance-organizations.,AN ACT relating to campaign finance; repealing restrictions on organizations making independent expenditures to advocate the election or defeat of a candidate; conforming state law to a United States Supreme Court ruling; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0068.json,0,,http://legisweb.state.wy.us/2010/Introduced/HB0068.pdf
1748377,190835,HB0069,HB0069,Secretary of state-directives authority.,AN ACT relating to elections; granting rulemaking and directive authority to the secretary of state to comply with federal law concerning military and overseas citizens; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0069.json,4,2010-03-08,http://legisweb.state.wy.us/2010/Enroll/HB0069.pdf
1748378,190836,HB0070,HB0070,Vacant land.,AN ACT relating to taxation and revenue; providing for the valuation of vacant land as specified; providing applicability; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0070.json,4,2010-03-05,http://legisweb.state.wy.us/2010/Enroll/HB0070.pdf
1748379,190837,HB0071,HB0071,Workers' compensation appeals.,AN ACT relating to workers' compensation; providing for appeal of worker's compensation district court decisions to the supreme court by writ of certiorari; specifying applicability; and providing for an effective date.,WY,2010 Budget Session,bill_data\WY\2010-2010_Budget_Session\bill\HB0071.json,2,2010-02-18,http://legisweb.state.wy.us/2010/Engross/HB0071.pdf
